Age,MonthlyIncome,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male
50.0,6347.0,0,145.0,1.0,3.0,1040.0,4.0,95.0,3.0,2.0,Sales Executive,3.0,Married,24920.0,0.0,No,12.0,3.0,1.0,1.0,19.0,3.0,3.0,18.0,7.0,0.0,13.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False
36.0,2743.0,1,885.0,16.0,4.0,1042.0,3.0,43.0,4.0,1.0,Laboratory Technician,1.0,Single,8269.0,1.0,No,16.0,3.0,3.0,0.0,18.0,1.0,3.0,17.0,13.0,15.0,14.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
39.0,10880.0,0,945.0,22.0,3.0,1043.0,4.0,82.0,3.0,3.0,Manufacturing Director,1.0,Single,5083.0,1.0,Yes,13.0,3.0,3.0,0.0,21.0,2.0,3.0,21.0,6.0,2.0,8.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
33.0,2342.0,0,1038.0,8.0,1.0,1044.0,2.0,88.0,2.0,1.0,Sales Representative,4.0,Single,21437.0,0.0,No,19.0,3.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False
45.0,17650.0,0,1234.0,11.0,2.0,1045.0,4.0,90.0,3.0,4.0,Manager,4.0,Married,5404.0,3.0,No,13.0,3.0,2.0,1.0,26.0,4.0,4.0,9.0,3.0,1.0,1.0,False,False,True,False,False,True,False,True,False,False,False,False,True,False
32.0,4025.0,0,1109.0,29.0,4.0,1046.0,4.0,69.0,3.0,1.0,Laboratory Technician,3.0,Single,11135.0,9.0,No,12.0,3.0,2.0,0.0,10.0,2.0,3.0,8.0,7.0,7.0,7.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False
34.0,9725.0,0,216.0,1.0,4.0,1047.0,2.0,75.0,4.0,2.0,Sales Executive,4.0,Divorced,12278.0,0.0,No,11.0,3.0,4.0,1.0,16.0,2.0,2.0,15.0,1.0,0.0,9.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
59.0,11904.0,0,1089.0,1.0,2.0,1048.0,2.0,66.0,3.0,3.0,Manager,4.0,Married,11038.0,3.0,Yes,14.0,3.0,3.0,1.0,14.0,1.0,1.0,6.0,4.0,0.0,4.0,False,False,True,False,False,True,False,False,False,False,False,True,False,True
45.0,2177.0,0,788.0,24.0,4.0,1049.0,2.0,36.0,3.0,1.0,Human Resources,2.0,Single,8318.0,1.0,No,16.0,3.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
53.0,7525.0,0,124.0,2.0,3.0,1050.0,3.0,38.0,2.0,3.0,Sales Executive,2.0,Married,23537.0,2.0,No,12.0,3.0,1.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
36.0,4834.0,1,660.0,15.0,3.0,1052.0,1.0,81.0,3.0,2.0,Laboratory Technician,3.0,Divorced,7858.0,7.0,No,14.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,True
26.0,2042.0,1,342.0,2.0,3.0,1053.0,1.0,57.0,3.0,1.0,Research Scientist,1.0,Married,15346.0,6.0,Yes,14.0,3.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
34.0,2220.0,0,1333.0,10.0,4.0,1055.0,3.0,87.0,3.0,1.0,Sales Representative,3.0,Married,18410.0,1.0,Yes,19.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,False,False,True,False,False,True,False,True,False,False,False,False,True,False
28.0,1052.0,0,1144.0,10.0,1.0,1056.0,4.0,74.0,3.0,1.0,Sales Representative,2.0,Married,23384.0,1.0,No,22.0,4.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
38.0,2821.0,0,1186.0,3.0,4.0,1060.0,3.0,44.0,3.0,1.0,Research Scientist,3.0,Married,2997.0,3.0,No,16.0,3.0,1.0,1.0,8.0,2.0,3.0,2.0,2.0,2.0,2.0,False,True,False,False,True,False,False,False,False,False,True,False,False,True
50.0,19237.0,0,1464.0,2.0,4.0,1061.0,2.0,62.0,3.0,5.0,Research Director,3.0,Married,12853.0,2.0,Yes,11.0,3.0,4.0,1.0,29.0,2.0,2.0,8.0,1.0,7.0,7.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
37.0,4107.0,0,124.0,3.0,3.0,1062.0,4.0,35.0,3.0,2.0,Healthcare Representative,2.0,Single,13848.0,3.0,No,15.0,3.0,1.0,0.0,8.0,3.0,2.0,4.0,3.0,0.0,1.0,False,False,True,False,True,False,False,False,False,False,True,False,True,False
40.0,8396.0,0,300.0,26.0,3.0,1066.0,3.0,74.0,3.0,2.0,Sales Executive,1.0,Married,22217.0,1.0,No,14.0,3.0,2.0,1.0,8.0,3.0,2.0,7.0,7.0,7.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
26.0,2007.0,0,921.0,1.0,1.0,1068.0,1.0,66.0,2.0,1.0,Research Scientist,3.0,Divorced,25265.0,1.0,No,13.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
46.0,19627.0,0,430.0,1.0,4.0,1069.0,4.0,40.0,3.0,5.0,Research Director,4.0,Divorced,21445.0,9.0,No,17.0,3.0,4.0,2.0,23.0,0.0,3.0,2.0,2.0,2.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
54.0,10686.0,0,1082.0,2.0,4.0,1070.0,3.0,41.0,2.0,3.0,Sales Executive,3.0,Married,8392.0,6.0,No,11.0,3.0,2.0,1.0,13.0,4.0,3.0,9.0,4.0,7.0,0.0,False,False,True,False,False,True,False,True,False,False,False,False,True,False
56.0,2942.0,0,1240.0,9.0,3.0,1071.0,1.0,63.0,3.0,1.0,Research Scientist,3.0,Married,12154.0,2.0,No,19.0,3.0,2.0,1.0,18.0,4.0,3.0,5.0,4.0,0.0,3.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
36.0,8858.0,0,796.0,12.0,5.0,1073.0,4.0,51.0,2.0,3.0,Manufacturing Director,4.0,Single,15669.0,0.0,No,11.0,3.0,2.0,0.0,15.0,2.0,2.0,14.0,8.0,7.0,8.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
55.0,16756.0,0,444.0,2.0,1.0,1074.0,3.0,40.0,2.0,4.0,Manager,1.0,Single,17323.0,7.0,No,15.0,3.0,2.0,0.0,31.0,3.0,4.0,9.0,7.0,6.0,2.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True
43.0,10798.0,0,415.0,25.0,3.0,1076.0,3.0,79.0,2.0,3.0,Sales Executive,4.0,Divorced,5268.0,5.0,No,13.0,3.0,3.0,1.0,18.0,5.0,3.0,1.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
20.0,2323.0,1,769.0,9.0,3.0,1077.0,4.0,54.0,3.0,1.0,Sales Representative,4.0,Single,17205.0,1.0,Yes,14.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False,True,False
21.0,1416.0,1,1334.0,10.0,3.0,1079.0,3.0,36.0,2.0,1.0,Laboratory Technician,1.0,Single,17258.0,1.0,No,13.0,3.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
46.0,4615.0,0,1003.0,8.0,4.0,1080.0,4.0,74.0,2.0,2.0,Research Scientist,1.0,Divorced,21029.0,8.0,Yes,23.0,4.0,1.0,3.0,19.0,2.0,3.0,16.0,13.0,1.0,7.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
51.0,2461.0,1,1323.0,4.0,4.0,1081.0,1.0,34.0,3.0,1.0,Research Scientist,3.0,Married,10332.0,9.0,Yes,12.0,3.0,3.0,3.0,18.0,2.0,4.0,10.0,0.0,2.0,7.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
28.0,8722.0,1,1366.0,24.0,2.0,1082.0,2.0,72.0,2.0,3.0,Healthcare Representative,1.0,Single,12355.0,1.0,No,12.0,3.0,1.0,0.0,10.0,2.0,2.0,10.0,7.0,1.0,9.0,True,False,False,False,True,False,False,False,False,False,False,True,False,True
26.0,3955.0,0,192.0,1.0,2.0,1083.0,1.0,59.0,2.0,1.0,Laboratory Technician,1.0,Married,11141.0,1.0,No,16.0,3.0,1.0,2.0,6.0,2.0,3.0,5.0,3.0,1.0,3.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
30.0,9957.0,0,1176.0,20.0,3.0,1084.0,3.0,85.0,3.0,2.0,Manufacturing Director,1.0,Married,9096.0,0.0,No,15.0,3.0,3.0,1.0,7.0,1.0,2.0,6.0,2.0,0.0,2.0,False,False,True,False,True,False,False,False,False,False,True,False,False,True
41.0,3376.0,0,509.0,7.0,2.0,1085.0,2.0,43.0,4.0,1.0,Research Scientist,3.0,Married,18863.0,1.0,No,13.0,3.0,3.0,0.0,10.0,3.0,3.0,10.0,6.0,0.0,8.0,False,False,True,False,True,False,False,False,False,False,False,True,True,False
38.0,8823.0,0,330.0,17.0,1.0,1088.0,3.0,65.0,2.0,3.0,Healthcare Representative,3.0,Married,24608.0,0.0,No,18.0,3.0,1.0,1.0,20.0,4.0,2.0,19.0,9.0,1.0,9.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
40.0,10322.0,0,1492.0,20.0,4.0,1092.0,1.0,61.0,3.0,3.0,Healthcare Representative,4.0,Married,26542.0,4.0,No,20.0,4.0,4.0,1.0,14.0,6.0,3.0,11.0,10.0,11.0,1.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
27.0,4621.0,0,1277.0,8.0,5.0,1094.0,1.0,87.0,1.0,1.0,Laboratory Technician,3.0,Married,5869.0,1.0,No,19.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,True,False,False,False,True,False,False,True,False,False,False,False,False,True
55.0,10976.0,0,1091.0,2.0,1.0,1096.0,4.0,65.0,3.0,3.0,Manufacturing Director,2.0,Married,15813.0,3.0,No,18.0,3.0,2.0,1.0,23.0,4.0,3.0,3.0,2.0,1.0,2.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
28.0,3660.0,0,857.0,10.0,3.0,1097.0,3.0,59.0,3.0,2.0,Research Scientist,3.0,Single,7909.0,3.0,No,13.0,3.0,4.0,0.0,10.0,4.0,4.0,8.0,7.0,1.0,7.0,False,False,True,False,True,False,False,False,False,False,True,False,True,False
44.0,10482.0,1,1376.0,1.0,2.0,1098.0,2.0,91.0,2.0,3.0,Human Resources,1.0,Married,2326.0,9.0,No,14.0,3.0,4.0,1.0,24.0,1.0,3.0,20.0,6.0,3.0,6.0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
33.0,7119.0,0,654.0,5.0,3.0,1099.0,4.0,34.0,2.0,3.0,Healthcare Representative,4.0,Divorced,21214.0,4.0,No,15.0,3.0,3.0,1.0,9.0,2.0,3.0,3.0,2.0,1.0,2.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
35.0,9582.0,1,1204.0,4.0,3.0,1100.0,4.0,86.0,3.0,3.0,Sales Executive,1.0,Single,10333.0,0.0,Yes,22.0,4.0,1.0,0.0,9.0,2.0,3.0,8.0,7.0,4.0,7.0,False,False,True,False,False,True,False,False,False,False,False,True,False,True
33.0,4508.0,1,827.0,29.0,4.0,1101.0,1.0,54.0,2.0,2.0,Research Scientist,3.0,Single,3129.0,1.0,No,22.0,4.0,2.0,0.0,14.0,4.0,3.0,13.0,7.0,3.0,8.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
28.0,2207.0,0,895.0,15.0,2.0,1102.0,1.0,50.0,3.0,1.0,Laboratory Technician,3.0,Divorced,22482.0,1.0,No,16.0,3.0,4.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
34.0,7756.0,0,618.0,3.0,1.0,1103.0,1.0,45.0,3.0,2.0,Healthcare Representative,4.0,Single,22266.0,0.0,No,17.0,3.0,3.0,0.0,7.0,1.0,2.0,6.0,2.0,0.0,4.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
37.0,6694.0,0,309.0,10.0,4.0,1105.0,4.0,88.0,2.0,2.0,Sales Executive,4.0,Divorced,24223.0,2.0,Yes,14.0,3.0,3.0,3.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,False,False,False,False,True,False
25.0,3691.0,1,1219.0,4.0,1.0,1106.0,4.0,32.0,3.0,1.0,Laboratory Technician,4.0,Married,4605.0,1.0,Yes,15.0,3.0,2.0,1.0,7.0,3.0,4.0,7.0,7.0,5.0,6.0,False,False,True,False,True,False,False,False,False,False,False,True,False,True
26.0,2377.0,1,1330.0,21.0,3.0,1107.0,1.0,37.0,3.0,1.0,Laboratory Technician,3.0,Divorced,19373.0,1.0,No,20.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
33.0,2313.0,1,1017.0,25.0,3.0,1108.0,1.0,55.0,2.0,1.0,Research Scientist,2.0,Single,2993.0,4.0,Yes,20.0,4.0,2.0,0.0,5.0,0.0,3.0,2.0,2.0,2.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
42.0,17665.0,0,469.0,2.0,2.0,1109.0,4.0,35.0,3.0,4.0,Manager,1.0,Married,14399.0,0.0,No,17.0,3.0,4.0,1.0,23.0,3.0,3.0,22.0,6.0,13.0,7.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
28.0,2596.0,1,1009.0,1.0,3.0,1111.0,1.0,45.0,2.0,1.0,Laboratory Technician,2.0,Divorced,7160.0,1.0,No,15.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
50.0,4728.0,1,959.0,1.0,4.0,1113.0,4.0,81.0,3.0,2.0,Sales Executive,3.0,Single,17251.0,3.0,Yes,14.0,3.0,4.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True
33.0,4302.0,0,970.0,7.0,3.0,1114.0,4.0,30.0,3.0,2.0,Sales Executive,2.0,Married,13401.0,0.0,No,17.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0,False,True,False,False,False,True,False,True,False,False,False,False,True,False
34.0,2979.0,0,697.0,3.0,4.0,1115.0,3.0,40.0,2.0,1.0,Research Scientist,4.0,Married,22478.0,3.0,No,17.0,3.0,4.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,False,False,False,False,False,True
48.0,16885.0,0,1262.0,1.0,4.0,1116.0,1.0,35.0,4.0,4.0,Manager,4.0,Single,16154.0,2.0,No,22.0,4.0,3.0,0.0,27.0,3.0,2.0,5.0,4.0,2.0,1.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True
45.0,5593.0,0,1050.0,9.0,4.0,1117.0,2.0,65.0,2.0,2.0,Sales Executive,3.0,Married,17970.0,1.0,No,13.0,3.0,4.0,1.0,15.0,2.0,3.0,15.0,10.0,4.0,12.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False
52.0,10445.0,0,994.0,7.0,4.0,1118.0,2.0,87.0,3.0,3.0,Healthcare Representative,2.0,Single,15322.0,7.0,No,19.0,3.0,4.0,0.0,18.0,4.0,3.0,8.0,6.0,4.0,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
38.0,8740.0,0,770.0,10.0,4.0,1119.0,3.0,73.0,2.0,3.0,Sales Executive,3.0,Divorced,5569.0,0.0,Yes,14.0,3.0,2.0,2.0,9.0,2.0,3.0,8.0,7.0,2.0,7.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
29.0,2514.0,0,1107.0,28.0,4.0,1120.0,3.0,93.0,3.0,1.0,Research Scientist,4.0,Divorced,26968.0,4.0,No,22.0,4.0,1.0,1.0,11.0,1.0,3.0,7.0,5.0,1.0,7.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
28.0,7655.0,0,950.0,3.0,3.0,1121.0,4.0,93.0,3.0,3.0,Manufacturing Director,2.0,Divorced,8039.0,0.0,No,17.0,3.0,2.0,3.0,10.0,3.0,2.0,9.0,7.0,1.0,7.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
46.0,17465.0,0,406.0,3.0,1.0,1124.0,1.0,52.0,3.0,4.0,Manager,3.0,Married,15596.0,3.0,No,12.0,3.0,4.0,1.0,23.0,3.0,3.0,12.0,9.0,4.0,9.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
38.0,7351.0,0,130.0,2.0,2.0,1125.0,4.0,32.0,3.0,3.0,Sales Executive,2.0,Single,20619.0,7.0,No,16.0,3.0,3.0,0.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
43.0,10820.0,0,1082.0,27.0,3.0,1126.0,3.0,83.0,3.0,3.0,Manufacturing Director,1.0,Married,11535.0,8.0,No,11.0,3.0,3.0,1.0,18.0,1.0,3.0,8.0,7.0,0.0,1.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False
39.0,12169.0,1,203.0,2.0,3.0,1127.0,1.0,84.0,3.0,4.0,Healthcare Representative,4.0,Divorced,13547.0,7.0,No,11.0,3.0,4.0,3.0,21.0,4.0,3.0,18.0,7.0,11.0,5.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
40.0,19626.0,0,1308.0,14.0,3.0,1128.0,3.0,44.0,2.0,5.0,Research Director,3.0,Single,17544.0,1.0,No,14.0,3.0,1.0,0.0,21.0,2.0,4.0,20.0,7.0,4.0,9.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
21.0,2070.0,0,984.0,1.0,1.0,1131.0,4.0,70.0,2.0,1.0,Research Scientist,2.0,Single,25326.0,1.0,Yes,11.0,3.0,3.0,0.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,False,False,True,False,True,False,False,False,False,False,False,True,True,False
39.0,6782.0,0,439.0,9.0,3.0,1132.0,3.0,70.0,3.0,2.0,Laboratory Technician,2.0,Single,8770.0,9.0,No,15.0,3.0,3.0,0.0,9.0,2.0,2.0,5.0,4.0,0.0,3.0,True,False,False,False,True,False,False,True,False,False,False,False,False,True
36.0,7779.0,0,217.0,18.0,4.0,1133.0,1.0,78.0,3.0,2.0,Manufacturing Director,4.0,Single,23238.0,2.0,No,20.0,4.0,1.0,0.0,18.0,0.0,3.0,11.0,9.0,0.0,9.0,True,False,False,False,True,False,False,True,False,False,False,False,False,True
31.0,2791.0,0,793.0,20.0,3.0,1135.0,3.0,67.0,4.0,1.0,Sales Representative,4.0,Married,21981.0,0.0,No,12.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,False,True,False,False,False,True,False,True,False,False,False,False,False,True
28.0,3201.0,0,1451.0,2.0,1.0,1136.0,1.0,67.0,2.0,1.0,Research Scientist,2.0,Married,19911.0,0.0,No,17.0,3.0,1.0,0.0,6.0,2.0,1.0,5.0,3.0,0.0,4.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
35.0,4968.0,0,1182.0,11.0,2.0,1137.0,4.0,54.0,3.0,2.0,Sales Executive,4.0,Divorced,18500.0,1.0,No,11.0,3.0,4.0,1.0,5.0,3.0,3.0,5.0,2.0,0.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True
49.0,13120.0,0,174.0,8.0,4.0,1138.0,4.0,56.0,2.0,4.0,Sales Executive,2.0,Married,11879.0,6.0,No,17.0,3.0,2.0,1.0,22.0,3.0,3.0,9.0,8.0,2.0,3.0,False,False,True,False,False,True,False,False,False,False,False,True,False,True
34.0,4033.0,0,1003.0,2.0,2.0,1140.0,4.0,95.0,3.0,2.0,Manufacturing Director,3.0,Single,15834.0,2.0,No,11.0,3.0,4.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
29.0,3291.0,0,490.0,10.0,3.0,1143.0,4.0,61.0,3.0,1.0,Research Scientist,2.0,Divorced,17940.0,0.0,No,14.0,3.0,4.0,2.0,8.0,2.0,2.0,7.0,5.0,1.0,1.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False
42.0,4272.0,0,188.0,29.0,3.0,1148.0,2.0,56.0,1.0,2.0,Laboratory Technician,4.0,Single,9558.0,4.0,No,19.0,3.0,1.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
29.0,5056.0,0,718.0,8.0,1.0,1150.0,2.0,79.0,2.0,2.0,Manufacturing Director,4.0,Married,17689.0,1.0,Yes,15.0,3.0,3.0,1.0,10.0,2.0,2.0,10.0,7.0,1.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
38.0,2844.0,0,433.0,1.0,3.0,1152.0,3.0,37.0,4.0,1.0,Human Resources,3.0,Married,6004.0,1.0,No,13.0,3.0,4.0,1.0,7.0,2.0,4.0,7.0,6.0,5.0,0.0,False,False,True,True,False,False,True,False,False,False,False,False,False,True
28.0,2703.0,0,773.0,6.0,3.0,1154.0,3.0,39.0,2.0,1.0,Research Scientist,3.0,Divorced,22088.0,1.0,Yes,14.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,2.0,False,True,False,False,True,False,False,True,False,False,False,False,False,True
18.0,1904.0,1,247.0,8.0,1.0,1156.0,3.0,80.0,3.0,1.0,Laboratory Technician,3.0,Single,13556.0,1.0,No,12.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True
33.0,8224.0,1,603.0,9.0,4.0,1157.0,1.0,77.0,3.0,2.0,Sales Executive,1.0,Single,18385.0,0.0,Yes,17.0,3.0,1.0,0.0,6.0,3.0,3.0,5.0,2.0,0.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
41.0,4766.0,0,167.0,12.0,4.0,1158.0,2.0,46.0,3.0,1.0,Laboratory Technician,4.0,Married,9051.0,3.0,Yes,11.0,3.0,1.0,1.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
31.0,2610.0,1,874.0,15.0,3.0,1160.0,3.0,72.0,3.0,1.0,Laboratory Technician,3.0,Married,6233.0,1.0,No,12.0,3.0,3.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True
37.0,5731.0,0,367.0,25.0,2.0,1161.0,3.0,52.0,2.0,2.0,Healthcare Representative,4.0,Divorced,17171.0,7.0,No,13.0,3.0,3.0,2.0,9.0,2.0,3.0,6.0,2.0,1.0,3.0,False,False,True,False,True,False,False,False,False,True,False,False,True,False
27.0,2539.0,0,199.0,6.0,3.0,1162.0,4.0,55.0,2.0,1.0,Research Scientist,3.0,Married,7950.0,1.0,No,13.0,3.0,3.0,1.0,4.0,0.0,3.0,4.0,2.0,2.0,2.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True
34.0,5714.0,0,1400.0,9.0,1.0,1163.0,2.0,70.0,3.0,2.0,Sales Executive,3.0,Married,5829.0,1.0,No,20.0,4.0,1.0,0.0,6.0,3.0,2.0,6.0,5.0,1.0,3.0,False,False,True,False,False,True,False,True,False,False,False,False,True,False
35.0,4323.0,0,528.0,8.0,4.0,1164.0,3.0,100.0,3.0,1.0,Human Resources,3.0,Single,7108.0,1.0,No,17.0,3.0,2.0,0.0,6.0,2.0,1.0,5.0,4.0,1.0,4.0,False,False,True,True,False,False,False,False,False,False,False,True,False,True
29.0,7336.0,1,408.0,23.0,1.0,1165.0,4.0,45.0,2.0,3.0,Sales Executive,1.0,Married,11162.0,1.0,No,13.0,3.0,1.0,1.0,11.0,3.0,1.0,11.0,8.0,3.0,10.0,False,False,True,False,False,True,False,True,False,False,False,False,True,False
40.0,13499.0,0,593.0,9.0,4.0,1166.0,2.0,88.0,3.0,3.0,Research Director,3.0,Single,13782.0,9.0,No,17.0,3.0,3.0,0.0,20.0,3.0,2.0,18.0,7.0,2.0,13.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
42.0,13758.0,1,481.0,12.0,3.0,1167.0,3.0,44.0,3.0,4.0,Sales Executive,1.0,Single,2447.0,0.0,Yes,12.0,3.0,2.0,0.0,22.0,2.0,2.0,21.0,9.0,13.0,14.0,False,True,False,False,False,True,False,True,False,False,False,False,False,True
42.0,5155.0,0,647.0,4.0,4.0,1171.0,2.0,45.0,3.0,2.0,Sales Executive,1.0,Single,2253.0,7.0,No,13.0,3.0,4.0,0.0,9.0,3.0,4.0,6.0,4.0,1.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
35.0,2258.0,0,982.0,1.0,4.0,1172.0,4.0,58.0,2.0,1.0,Laboratory Technician,3.0,Married,16340.0,6.0,No,12.0,3.0,2.0,1.0,10.0,2.0,3.0,8.0,0.0,1.0,7.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
24.0,3597.0,0,477.0,24.0,3.0,1173.0,4.0,49.0,3.0,1.0,Laboratory Technician,2.0,Single,6409.0,8.0,No,22.0,4.0,4.0,0.0,6.0,2.0,3.0,4.0,3.0,1.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
28.0,2515.0,1,1485.0,12.0,1.0,1175.0,3.0,79.0,3.0,1.0,Laboratory Technician,4.0,Married,22955.0,1.0,Yes,11.0,3.0,4.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False
26.0,4420.0,0,1384.0,3.0,4.0,1177.0,1.0,82.0,4.0,1.0,Laboratory Technician,4.0,Married,13421.0,1.0,No,22.0,4.0,2.0,1.0,8.0,2.0,3.0,8.0,7.0,0.0,7.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
30.0,6578.0,0,852.0,10.0,3.0,1179.0,3.0,72.0,2.0,2.0,Sales Executive,3.0,Married,2706.0,1.0,No,18.0,3.0,1.0,1.0,10.0,3.0,3.0,10.0,3.0,1.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True
40.0,4422.0,0,902.0,26.0,2.0,1180.0,3.0,92.0,2.0,2.0,Research Scientist,4.0,Married,21203.0,3.0,Yes,13.0,3.0,4.0,1.0,16.0,3.0,1.0,1.0,1.0,0.0,0.0,False,True,False,False,True,False,False,False,False,True,False,False,True,False
